0,timestamp,target
what ive learned from talking about my bipolar disorder at work,2019-02-26 23:15:01+00:00,-1
"im done with this bipolar climate. make up your dam mind texas, i need to wash my truck.",2019-02-26 23:06:13+00:00,0
bro is bipolar and it keeps him sane but okay now if i say sum bout ben im hoing right?,2019-02-26 23:05:47+00:00,1
"hello, you glorious beings! many apologies for my absence over the last several days. i had a run of bad luck (between my bipolar issues and my phone and pc dying within days of each other). but, i'm back and raring to go! i've missed you all and hope you're all well",2019-02-26 22:59:06+00:00,1
"paraiba me deixa feliz po me atura todos os dias e ainda compartilha tudo cmg , amo mt aquela bipolar",2019-02-26 22:58:25+00:00,-1
"ppl be so bipolar on the social media, no one cares either way i promis",2019-02-26 22:52:18+00:00,-1
"his use is mental/bipolar related, as i understand it",2019-02-26 22:52:03+00:00,0
here i found something helpful. this article can be used also if you try to explain what you have to your family/ friends,2019-02-26 22:47:30+00:00,1
i walk this path every morning just like i walk the path of bipolar. . the path in the picture is smooth and lined by beautiful trees. . the path of bipolar is fraught with dangerous,2019-02-26 22:40:34+00:00,1
misdiagnosed bipolar at . i actually have ptsd &amp; ocp,2019-02-26 22:39:50+00:00,0
thank you so much for sharing your experience with bipolar. you're such a brave person i applaud you. i suffer from depression and anxiety sometimes to the point of being housebound. i've lost most of my friends because of my isolation,2019-02-26 22:39:26+00:00,1
"ty mike, things about me that surface in my wip - bipolar - family dynamics - hopeless optimist tagging:",2019-02-26 22:22:27+00:00,1
"at this point, you have written me yes? because i think we have much to talk about in the realms of bipolar, medication, etc",2019-02-26 22:21:23+00:00,1
im bipolar and i luv it,2019-02-26 22:20:50+00:00,0
"my ex said i was bipolar which i am i have manic depression, but this nigga sent me a dick pic not to long ago telling me to come pick his ass up then two days later ghost me and the next week his back in my messages. mhm",2019-02-26 22:19:52+00:00,-1
"i had to basically go psychiatrist shopping bc my first retired, the second doc i went to was with a manipulative sadistic ahole who tried to convince me i was bipolar and told me to get tested for bipolar disorder before being treated for adhd (even tho i was already diagnosed",2019-02-26 22:17:38+00:00,-1
when i use to let bipolar depression get to me.,2019-02-26 22:14:27+00:00,-1
"i was on effexor for a while but they seemed to make me worse. ive been on lexapro &amp; that worked for a while. i dont even know what im on now. have to switch every few years or less. its very frustrating. i have ptsd, im depressed, bipolar &amp; more. i wish you much luck",2019-02-26 22:13:57+00:00,-1
im so bipolar on the phone. i can start the call extremely bitchy and end with a sweet toned have a good day,2019-02-26 22:03:23+00:00,1
"this sucks for randy gregory, not even regarding football. bipolar depression is a severe mental illness. i suffer from mild depression and its a horrible thing to go through. i cant imagine what a more severe form of the illness can do to someone.",2019-02-26 21:47:53+00:00,-1
i just wanna make you better i think i can save you but i think im bipola,2019-02-26 21:43:09+00:00,1
"they originally gave me something for major depressive disorder, despite me having manic episodes, because they didn't believe me and said i couldn't have bipolar. so more great horror stories of bad script",2019-02-26 21:39:35+00:00,-1
"once again i repeat you and not trying to argue, just wondering but. i am diagnosed bipolar and have ptsd from the army, and i dont have to smoke pot to deal with it. i would love to if it was legal here, but it's not, and it's against league rules. coming from someone wh",2019-02-26 21:36:57+00:00,1
lmaooooooooooooooooooooooooooooooooooo don't worry i won't i googled this for some reason and here i am skfhskfhjksfhshjfgjsgj,2019-02-26 21:36:43+00:00,1
this bipolar weather finally done got me sic,2019-02-26 21:36:14+00:00,0
"kd, an employee of mine is medicated to treat his bipolar disorder. when his script runs out or the doc changes his meds, it gets real scary real fast. we need more mercy and sympathy for people facing these challenges. it seems society just wants to throw them away",2019-02-26 21:35:59+00:00,1
"i truly feel for randy gregory. ive dealt with employees who have bipolar disorders. i, myself, have dealt with depression. neither are easy and both can take you down in an instance. i wish the nfl approached these situations differently",2019-02-26 21:19:48+00:00,-1
"and like i said, the only parts that i saw was when he was there to talk about todays issues. so what i got was he had to talk to the person in charge. he blamed his bipolar ness, which isnt an excuse though",2019-02-26 21:07:19+00:00,-1
"one of the only conveniences i look forward to back in ri is listening to music of my preference and watching videos and netflix. im struggling loading things, and the accessibility is bipolar but i could tweet and post stories tho.. hmm.. interesting..",2019-02-26 21:01:45+00:00,1
"this hot mama made in home in the snow! i guess i am a normal bipolar liberated woman who votes republican, but truly i tell you my autobiography is more literal than you can... judge.",2019-02-26 20:59:00+00:00,1
wtf they gave me the receipt with it and everything $80 money orde,2019-02-26 20:56:50+00:00,-1
"gloomy ass weather makes me so bipolar like i was happy asf this morning, qu pas",2019-02-26 20:55:41+00:00,1
well yo bipolar ass i dont be knowing whats going on sometimes but ill help you think of something to get him,2019-02-26 20:34:45+00:00,-1
this is who i am now.,2019-02-26 20:26:32+00:00,0
"my daughter is adhd and at was diagnosed with bipolar disorder and anxiety. cutting, suicide attempts, angry outbursts, trouble with academics altho she is so smart..and top all that off with those who know how to parent better than me was a daily struggl",2019-02-26 20:25:57+00:00,-1
thank you for this. i've dealt with bipolar most my life. you described it so well,2019-02-26 20:25:32+00:00,1
i dead ass thought this was ur kid until i read comment,2019-02-26 20:11:09+00:00,-1
"also, lots of saya/maria/marcus feels and i'd really like them to actually do something about that. also also - my growing up with someone bipolar let me intimately understand the cycles she was running through and i was like...someone please notice ff",2019-02-26 20:01:13+00:00,1
"it's so hard to have both bipolar and because its hard for me to tell which disorder is, at that moment is effecting me since bipolar mania and have similar symptoms",2019-02-26 19:57:53+00:00,-1
"i mean tho? how do you know you don like did a doctor tell you ""nope you donhave it"" or are you just sort of. hoping? i ask only bc my mom told me for my whole life i didnhave it and that i just wanted attention, or i was bipolar, etc. and yet",2019-02-26 19:57:39+00:00,1
i cant wait to move out of this city... my body cant deal with this bipolar weather,2019-02-26 19:49:46+00:00,0
", im a college student who takes lexapro (escitalopram), but i also take abilify for my bipolar type two disorder. i havent seen much improvement in my concentration or productivity even tho my doctor said it would help. i find myself having to up my dosage a lot",2019-02-26 19:48:14+00:00,-1
i cant keep my mind off you,2019-02-26 19:42:02+00:00,0
"i accepted mine pretty much right away because it gave me hope again. i'd been getting treatment for depression and anxiety and a couple of psychiatrists said i had bipolar type , but i just couldn't get better. i'm finally recovering, and i had given up on the possibility",2019-02-26 19:32:16+00:00,-1
"beautiful thread, em. thank you for describing bipolar so succinctly. im proud of you. i support you. i stand beside you. i love you.",2019-02-26 19:28:49+00:00,1
im convinced i have a bipolar disorde,2019-02-26 19:27:05+00:00,1
"i have bipolar, diagnosed later due to mixed episodes and hypomania. i've recently revealed i have did, or multiple personalities. i have had ptsd since childhood. and if i can't take anxiety meds i can't walk out the door. but i thrived until physical disability. i'm here.",2019-02-26 19:25:27+00:00,0
apparently my therapist doesnt think im bipolar this is just ... my personality ??? yike,2019-02-26 19:21:44+00:00,0
". . . ""threatened?"" i listened to this repeatedly. never stated or even implied that his ""masculinity was threatened by his attire."" bottom line: this man has on an ""evening gown/."" what type of warped, bipolar does that send?",2019-02-26 19:20:06+00:00,-1
lmaooo i feel you,2019-02-26 19:19:00+00:00,0
this weather bipolar as fuck its fucking out now..in the mornin a nigga had to dress up like i was going to alask,2019-02-26 19:16:16+00:00,-1
