,timestamp,tweet_text,Location
200,2019-02-27 22:49:24+00:00,"fatigue can be a symptom of a bigger issue, like depression. in fact, fatigue occurs in over percent of people living with the mental health condition, according to data.","Englewood, CO"
201,2019-02-27 22:49:16+00:00,"'bold unflinching tales of the south, the supernatural, modern christianity, depression, vision quests, healing &amp; miracles. inspiring tales of love &amp; maturity in a post modern america.' a epic story by wboonehedgepeth. iartg ian1",United States 
202,2019-02-27 22:48:57+00:00,"the published another one of my posts: ""spouses need support, too"" blogging on , , &amp; in which i interview who have dealtw/depression please rt","Minneapolis, MN"
203,2019-02-27 22:48:33+00:00,"depression hit me a few weeks ago now i am straight. back to myself, have to love the people around me for keeping me focused","Atlanta, GA"
204,2019-02-27 22:47:32+00:00,december u.s. stocks decreased tremendously that it was in line with how it was in the great depression.,"HQ: Big Bear Lake, CA"
205,2019-02-27 22:47:32+00:00,"what you and your family need to know about maternal depression - - for the first time, a national health panel has recommended a way to prevent depression during and after pregnancy. this condition, known as perinatal depression, affects up to one in...","California, USA"
206,2019-02-27 22:47:20+00:00,"i kinda feel bad for michael cohenthe amount of depression, financial burden, and stress you overcome in obtaining a law degree and getting a license is a great accomplishment. then to get that all taken away and know you are never practicing law againsad sight","Potomac, MD"
207,2019-02-27 22:47:04+00:00,"brody stevens, comic who explored his darker side, dies at - - brody stevens, a jarring comic who turned his own struggles with depression into a comedy central television series, died on friday at his home in los angeles. he was . the los angele...","California, USA"
208,2019-02-27 22:46:23+00:00,"diving into the relationship between and typing complexity: for all members of our community, i appreciate every phq (weekly) and mood disorder questionnaire (mdq; one time assessment) you put in! we will release our findings meeting soon!","Chicago, IL"
209,2019-02-27 22:46:12+00:00,"i mean, the great depression is a whole lot less intense than simulating a mass genocide but i can see a practical application, like we did a hands on learning approach with th century factories or something which i remember (and for the right reasons lol","Buffalo, NY"
210,2019-02-27 22:45:58+00:00,"during visits with the doctor, teachers, therapist, or other mandated reporters - to avoid having social workers banging on my door - my daughter knows to hide her special interest. but her ipad prevents depression, intrusive thoughts, loneliness, and meltdowns. its her lifelin","Buffalo, NY"
211,2019-02-27 22:45:51+00:00,"yale scientists examine link between depression, loss of synapses in the aging brain, and implications for cognitive decline and 's. -","Phx, Arizona & Washington, DC"
212,2019-02-27 22:45:49+00:00,"vintage rosaline pink swirl footed sherbet, pink depression glass dessert bowls, arcoroc cris d'arques, set of","Florida, USA"
213,2019-02-27 22:45:40+00:00,depressio,"Louisville, KY"
214,2019-02-27 22:45:14+00:00,people with depression love putting the blame on others . not all yall but yea .,"Cleveland, OH"
215,2019-02-27 22:45:04+00:00,gut bacteria linked to depression identified,"Greensboro, NC"
216,2019-02-27 22:44:40+00:00,face of . things arent always what they seem.,"New Jersey, USA"
217,2019-02-27 22:44:36+00:00,no drug cure!,"Boulder, CO"
218,2019-02-27 22:44:19+00:00,fuck sex. can you deal with me when my anxiety kicks in &amp; my depression takes over,"Atlanta, GA"
219,2019-02-27 22:44:03+00:00,,"Manhattan, NY"
220,2019-02-27 22:43:44+00:00,"help for depression, suicide ideation and anxiety!","Boulder, CO"
221,2019-02-27 22:43:27+00:00,fact: standup specials are the best prescription for depression,"Chicago, IL"
222,2019-02-27 22:42:54+00:00,"oh, that makes me mad. as someone who struggles with depression and stuff that hits to close to home","Kansas, USA"
223,2019-02-27 22:42:39+00:00,help for depression and anxiety!,"Boulder, CO"
224,2019-02-27 22:42:09+00:00,someone come over &amp; help me clean my depression cave pl,TX
225,2019-02-27 22:41:26+00:00,"women who work long hours may face more depression researchers found that compared with women who worked a standard -hour week, those who were on the clock hours or more typically reported more depression symptoms.","Arizona, USA"
227,2019-02-27 22:40:17+00:00,lmfaooooooooo listen.. that put me into a deep depression no lie. im tryna get outta this funk man no joke!!!!,MA✈️FL
228,2019-02-27 22:40:08+00:00,"i could have written this. i so get it. my husband has had depressive episodes, but i believe they were situational.- so much different than chronic depression. hubs tries to be patient but can't fully understand that when i'm struggling, seemingly easy things are impossible","Washington, USA"
229,2019-02-27 22:40:04+00:00,sff authors talk candidly on depression/selfharm/anxiety/bullying/anxiety read all the posts!,"Charlotte, NC"
230,2019-02-27 22:39:53+00:00,post graduation depression is real. make sure to check on your friends who recently graduated,"Charlotte, NC"
231,2019-02-27 22:39:51+00:00,"complex magazine t mobile and the bank.. cause waaaaayyy moore suicides than ""the great depression"" but please donask me to prove it right no","Boston, MA"
232,2019-02-27 22:39:32+00:00,"we all have inner demons to fight, we call these demons, pitty, anxiety, depression, self hate! if you do not conquer them then a life of years is a tragedy! if you do, a life of a single day is a triumph","Tampa, FL"
233,2019-02-27 22:39:18+00:00,officialzion on does a 'u-turn' on depression officialzion tells of an ex-girlfriend leaving him causing a him to go into a depression eventually...,"CLEVELAND,,OH"
234,2019-02-27 22:39:05+00:00,trump is the great depression of scandal," ¯\_(ツ)_/¯  NYC, NY USA"
235,2019-02-27 22:38:40+00:00,depression's such a bitch. i'll be happy as a clam for a few days and then all of the sudden i feel like literally nothing in the world could fix the way i feel. fuc,"San Marcos, TX"
236,2019-02-27 22:38:05+00:00,"i dig myself out of depression, the glow up is personal bab","Oklahoma City, Oklahoma"
237,2019-02-27 22:37:06+00:00,idubbbz -im gay +i have crippling depression +i have osteoporosis. via,"Buffalo, NY"
238,2019-02-27 22:36:47+00:00,"nothing lasts forever, not even depression", USA
239,2019-02-27 22:36:42+00:00,"well this is the existential threat to the male psyche that causes anxiety and depression, addiction and suicide, a hollow and meaningless life, destined to be chasing fleeting success, that is widely experienced today amongst young men","King of Prussia, PA"
240,2019-02-27 22:36:31+00:00,ive been dealing with some depression and anxiety issues lately. could you mention your experience with mental health on the podcast?,"Georgia, USA"
241,2019-02-27 22:34:57+00:00,okay but like do people realize you got up after minutes and went to life as usual and that its not the same as actually having that as a reality. also why did you go under a desk for the great depression,"Buffalo, NY"
242,2019-02-27 22:34:49+00:00,i feel so horrible lately i hate depression where did my mania go i miss it anything has to be better than the way i feel right no,"East Los Angeles, CA"
243,2019-02-27 22:34:47+00:00,about to shave my head between having kids and having depressio,"Brandon, FL"
244,2019-02-27 22:34:42+00:00,please stop posting your hotdogs and nachos at any and all baseball games i am in a low carb depression!!!!!!,"Alabama, USA"
245,2019-02-27 22:34:19+00:00,"slowly coming out of my depression funk i fell into a few weeks ago, my mind and body are exhausted but im ready for chang","Clermont, FL"
246,2019-02-27 22:34:00+00:00,"so my wife's anxiety and depression are up. we've had to cancel our vacation and she's blaming herself and no matter how much i try to talk to her about how this isn't her fault, illnesses are illnesses...she won't listen. she left crying on her way to group tonight :",Central Indiana
247,2019-02-27 22:33:35+00:00,"hey luh i have depression, what advice would you give me?","Omaha, NE"
248,2019-02-27 22:32:12+00:00,study confirms lifting weights reduces depression,"Tulsa, OK"
249,2019-02-27 22:31:43+00:00,"""given the multidisciplinary nature of the field, its not uncommon for professionals to transition to a ux design career later on in life."" ""unethical design can harm the user...sleep deprivation enabled by infinite-scroll feeds...anxiety &amp; depression.""","Baltimore, MD"
250,2019-02-27 22:31:35+00:00,could play game and be happy but bad depression means no fun allowe,"Boston, MA"
251,2019-02-27 22:31:34+00:00,"having family members suffering from cancer, and yourself battling depression and anxiety.... really takes a toll on yo","Hamilton Square, NJ"
252,2019-02-27 22:31:22+00:00,"i would rather go through my lifetime dealing with my anxiety and depression, than to take another fucking zoloft","Baxter Springs, KS"
253,2019-02-27 22:31:16+00:00,"anosmia can affect other parts of ones life: many acquired anosmics report decreased appetite and enjoyment of foods, reduced libido, and symptoms of depression after losing their sense of smell","Minneapolis, MN"
254,2019-02-27 22:31:14+00:00,thanks for the courage to share that. i think your awesome. if you ever need to talk i'm here. i struggle with depression and anxiety myself. you are not alone. keep up the fight!!,"Marion, OH"
