,0,timestamp,target
202,"well have to see with this lot. at least the young ones who grew up with an awareness the crash. this group as a demographic reminds me of my grandparents: depression kids who are resourceful, focused on work, income, and savings",2019-02-27 21:06:53+00:00,-1
203,"having dealt w/ depression &amp; anxiety for literally my entire life, i confronted so many damn people about mental health issues being ""real"". and it makes me so. fucking. tired",2019-02-27 21:06:33+00:00,-1
204,wow. people are such assholes. im sorry youve been subject to this crap. people should appreciate you for who you are and not what you look like. i hope your knee heals up and that youre able to get past this slump of depression,2019-02-27 21:06:11+00:00,0
205,much bad ass from school i got today and depression is slowly kicking in,2019-02-27 21:05:40+00:00,-1
206,i hate having anxiety and depression it ruins a lot of my life. it's hard to explain the battle within my head. i don't mean to fight or argue... i'm sorry i wish i could change i,2019-02-27 21:05:11+00:00,-1
207,online mindfulness therapy for depression. email me to schedule a therapy session via skype. see:,2019-02-27 21:05:04+00:00,-1
208,youre my depressio,2019-02-27 21:02:17+00:00,0
209,"i hate looking back on pictures of myself my sophomore/ junior year of college because then i realize i had a pretty nice bod but i let alcohol, cookies and depression ruin it...yikes",2019-02-27 21:02:16+00:00,-1
210,im gonna try to start reaching out to my friends n loved ones more ...... frick depression i love you all!!!!!!!!! :,2019-02-27 21:01:27+00:00,1
211,"bought my plane tix to ny to see my work on ads in the subway in brooklyn!!!!! and now its time for a depression nap, bc..... my brai",2019-02-27 21:00:46+00:00,-1
212,theres nothing i hate more than tests. but that depression nap you take after failing really be hitting different,2019-02-27 20:59:38+00:00,-1
213,i am % filled today with anxiety and depression. social security seems to think we make k a month when we make a month. i just want my meds,2019-02-27 20:59:31+00:00,-1
214,pinterest can be so bad for you. im pinning all these quotes with tears rolling down my face.,2019-02-27 20:59:20+00:00,-1
215,as someone who had ankle surgery in september and was unable to walk at all for several weeks - and only just got back to (mostly) normal activity in the last few weeks - i can absolutely relate to the depression. i am so sorry people have been so unkind to you,2019-02-27 20:59:12+00:00,-1
216,losing my health insurance forced me off the meds ive used to manage my anxiety &amp; depression for years and its been rough. finding a new psychiatrist (especially in manhattan where everything costs more &amp; no one takes insurance) has been really difficult. but i have an appt,2019-02-27 20:59:00+00:00,-1
217,hse also belittled and treated my daughter like a liar after she came clean about a rape. it contributed to her depression and anxiety. now at nineteen she is dead because she didnt want to...,2019-02-27 20:58:03+00:00,-1
218,"helped through depression, loneliness, and generally just lifts me up when im down",2019-02-27 20:57:18+00:00,-1
219,"six (seven, this might be off) years ago, with post partum depression i finished s fault in our stars and sobbed walking through target for a half hour.",2019-02-27 20:56:44+00:00,-1
220,lol. whats the point of this? all over me saying its not bad to have a mental illness....and its not. i have clinical depression. some people have bi polar. some people think theyre the other sex....this stigma that mental illnesses are bad is what makes it worse,2019-02-27 20:56:28+00:00,-1
221,"one day theyll remake sinnoh and my depression, eczema, and back problems will be cure",2019-02-27 20:56:11+00:00,-1
222,explaining depression to my mother,2019-02-27 20:55:41+00:00,-1
223,working from home has been really fucking with my seasonal depression. im going to work in my moms fooor to ceiling windowed crib,2019-02-27 20:54:40+00:00,-1
224,feeling depression kicking in just need to be to my self for a littl,2019-02-27 20:53:46+00:00,-1
225,"this morning i was like, depression??? dont know her, and now im literally laying in a puddle of my own tears so theres that",2019-02-27 20:51:31+00:00,-1
226,how 'blurryface' helps me explain depression and anxiety,2019-02-27 20:50:42+00:00,-1
227,"today i finally took that big step to get help with my severe depression, anxiety and panic disorders. it took me a month to get to this step!!so grateful who has encouraged me daily. i love you sis!",2019-02-27 20:50:37+00:00,1
228,"""music can lift us out of depression or move us to tears...but for many of my neurological patients, music is even more it can provide access, even when no medication can, to movement, to speech, to life."" - oliver sacks",2019-02-27 20:49:57+00:00,-1
229,"i was really sorry to hear about brody. as someone that lives with depression and anxiety, i appreciate you doing this, brother",2019-02-27 20:49:04+00:00,-1
230,"you have plenty going for you...dont give in to depression...ive tried three times to end it...needless to say i failed...but at again at and finally at , i have come to realize that...one, pills wont do it, two, having lover or family find you is wron",2019-02-27 20:47:46+00:00,1
231,so at what point is my want to lay in bed depression and not laziness? bc i cant decipher it. i just want to sleep,2019-02-27 20:46:09+00:00,-1
232,"my flaw as a music listener is i find depression/stress/addiction music from a lot of other artists much, much better than future's music",2019-02-27 20:44:52+00:00,1
233,i wish i could say depression doesnt take over m,2019-02-27 20:43:26+00:00,-1
234,everyday! i suffer from bipolar depression and the escape from reality and the great people i meet help a hell of a lo,2019-02-27 20:43:18+00:00,-1
235,yesssssss! me too! all this anxiety and depression shit is; is unlearning old patterns and starting to implement and retrain your brain for the new ones,2019-02-27 20:42:42+00:00,-1
236,"heheh, that was me but i've been trying to get away from depression x",2019-02-27 20:41:18+00:00,-1
237,"i wish that when my feelings get hurt, only some of my gold rings pop out instead of chronic depression.",2019-02-27 20:39:49+00:00,-1
238,"me to the woman attorney when she got back from vacation: i am offended that you took a vacation and i had to tell a man about my depression! he literally told me chin up, champ!!",2019-02-27 20:39:26+00:00,-1
239,i just realized. that ive been hit with a depression wave. and i need to work on pulling myself out of i,2019-02-27 20:39:03+00:00,-1
240,"my g.p. said, hey, man, youve got depression. lets get that fixed. i didnt even know - and he fixed me. first with an ssri and then with a blood test that identified my mthfr mutation. now i take vitamins and not meds",2019-02-27 20:36:08+00:00,-1
241,i talk to myself all day. i dont think its insane... talking to yourself is better. its also scientifically proven to reduce stress and depressio,2019-02-27 20:34:07+00:00,1
242,"im hitting a dry-spell, . i really hope its not my depression, but i am finding it difficult to sit and write lately. i am more intrigued by reading. maybe thats not a bad thing? i know ill bounce back. im hoping this is just cabin fever...",2019-02-27 20:33:52+00:00,1
243,these actions remind me of other periods in our history where ppl were treated like animals a d family depression was a given. the actions of the past are present in our present and sadly our future,2019-02-27 20:33:03+00:00,-1
244,"actually took my meds and picked up my laundry, got groceries, filed my taxes and got eyelash extensions-depression wh",2019-02-27 20:32:38+00:00,0
